stage,fold,subject_id,model,seed,train_ll,delta_from_best,converged,n_iter,selected,message
subject,,9.0,HMM_static,7921,-7422.562048514894,-0.0004783443164342,True,86,False,
subject,,9.0,HMM_static,7922,-7422.5620257548335,-0.0004555842560876,True,85,False,
subject,,9.0,HMM_static,7923,-7422.561573087853,-2.917276106018108e-06,True,97,False,
subject,,9.0,HMM_static,7924,-7422.562027330701,-0.0004571601239149,True,84,False,
subject,,10.0,HMM_static,8000,-6170.883914446496,-3.789259881159524e-05,True,273,False,
subject,,10.0,HMM_static,8001,-6170.884110599918,-0.0002340460214327,True,284,False,
subject,,10.0,HMM_static,8002,-6170.884068047185,-0.0001914932881845,True,280,False,
subject,,10.0,HMM_static,8003,-6170.884028157666,-0.0001516037691544,True,292,False,
subject,,10.0,HMM_static,8004,-6170.884364900254,-0.0004883463570877,True,282,False,
subject,,10.0,HMM_static,8005,-6170.884004004292,-0.0001274503956665,True,286,False,
subject,,10.0,HMM_static,8006,-6170.884367064436,-0.0004905105397483,True,287,False,
subject,,10.0,HMM_static,8007,-6170.884420869542,-0.0005443156451292,True,282,False,
subject,,10.0,HMM_static,8008,-6170.883880025197,-3.4713002605712973e-06,True,293,False,
subject,,10.0,HMM_static,8009,-6170.8843692558485,-0.0004927019517708,True,291,False,
subject,,10.0,HMM_static,8010,-6170.884270265433,-0.0003937115361623,True,267,False,
subject,,10.0,HMM_static,8011,-6170.884392940355,-0.0005163864580026,True,284,False,
subject,,10.0,HMM_static,8012,-6170.884248913128,-0.0003723592308233,True,287,False,
subject,,10.0,HMM_static,8013,-6170.8842657537625,-0.0003891998658218,True,286,False,
subject,,10.0,HMM_static,8014,-6170.8843323093615,-0.0004557554648272,True,284,False,
subject,,10.0,HMM_static,8015,-6170.884193625311,-0.0003170714144289,True,289,False,
subject,,10.0,HMM_static,8016,-6170.884097905919,-0.0002213520219811,True,294,False,
subject,,10.0,HMM_static,8017,-6170.884147591455,-0.0002710375583774,True,290,False,
subject,,10.0,HMM_static,8018,-6170.884380559084,-0.0005040051873947,True,286,False,
subject,,10.0,HMM_static,8019,-6170.884199759359,-0.0003232054623367,True,281,False,
subject,,10.0,HMM_static,8020,-6170.884386510889,-0.0005099569925732,True,287,False,
subject,,10.0,HMM_static,8021,-6170.883876553897,0.0,True,296,True,
subject,,10.0,HMM_static,8022,-6170.883993999761,-0.000117445863907,True,288,False,
subject,,10.0,HMM_static,8023,-6170.884346664361,-0.0004701104644482,True,283,False,
subject,,10.0,HMM_static,8024,-6170.8842288072665,-0.0003522533697832,True,268,False,
subject,,11.0,HMM_static,8100,-5272.062701774966,-0.0008034802031033,True,41,False,
subject,,11.0,HMM_static,8101,-5272.062115918571,-0.0002176238085667,True,42,False,
subject,,11.0,HMM_static,8102,-5272.0623145818345,-0.0004162870718573,True,45,False,
subject,,11.0,HMM_static,8103,-5272.062072237028,-0.0001739422650643,True,43,False,
subject,,11.0,HMM_static,8104,-5272.062217840317,-0.0003195455547029,True,44,False,
subject,,11.0,HMM_static,8105,-5272.0632773128455,-0.0013790180828436,True,42,False,
subject,,11.0,HMM_static,8106,-5272.062174060096,-0.0002757653328444,True,41,False,
subject,,11.0,HMM_static,8107,-5272.062318288362,-0.0004199935992801,True,42,False,
subject,,11.0,HMM_static,8108,-5272.062441690276,-0.0005433955129774,True,43,False,
subject,,11.0,HMM_static,8109,-5272.063823233097,-0.0019249383340138,True,45,False,
subject,,11.0,HMM_static,8110,-5272.061898294763,0.0,True,43,True,
subject,,11.0,HMM_static,8111,-5272.062302482969,-0.0004041882066303,True,44,False,
subject,,11.0,HMM_static,8112,-5272.062613051357,-0.0007147565947889,True,42,False,
subject,,11.0,HMM_static,8113,-5272.062144599697,-0.0002463049340803,True,45,False,
subject,,11.0,HMM_static,8114,-5272.062667224051,-0.0007689292888244,True,42,False,
subject,,11.0,HMM_static,8115,-5272.06283153584,-0.0009332410772913,True,45,False,
subject,,11.0,HMM_static,8116,-5272.062763934713,-0.0008656399504616,True,43,False,
subject,,11.0,HMM_static,8117,-5272.062463293549,-0.0005649987861033,True,44,False,
subject,,11.0,HMM_static,8118,-5272.06203086353,-0.0001325687671851,True,44,False,
subject,,11.0,HMM_static,8119,-5272.063115723984,-0.0012174292214695,True,42,False,
subject,,11.0,HMM_static,8120,-5272.064159996091,-0.0022617013282797,True,43,False,
subject,,11.0,HMM_static,8121,-5272.0620065666135,-0.0001082718508769,True,41,False,
subject,,11.0,HMM_static,8122,-5272.062603018414,-0.0007047236513244,True,46,False,
subject,,11.0,HMM_static,8123,-5272.062023367087,-0.0001250723244083,True,41,False,
subject,,11.0,HMM_static,8124,-5272.062147354236,-0.0002490594733899,True,45,False,
subject,,12.0,HMM_static,8200,-6122.731897634885,-0.0059585628905551,True,51,False,
subject,,12.0,HMM_static,8201,-6122.7334278067565,-0.0074887347618641,True,65,False,
subject,,12.0,HMM_static,8202,-6122.730756590648,-0.0048175186529988,True,54,False,
subject,,12.0,HMM_static,8203,-6122.730009125849,-0.0040700538547753,True,56,False,
subject,,12.0,HMM_static,8204,-6122.7335358812325,-0.0075968092378388,True,62,False,
subject,,12.0,HMM_static,8205,-6122.733993790104,-0.0080547181096335,True,57,False,
subject,,12.0,HMM_static,8206,-6122.732960710853,-0.0070216388585322,True,66,False,
subject,,12.0,HMM_static,8207,-6122.733597407933,-0.0076583359386859,True,58,False,
subject,,12.0,HMM_static,8208,-6122.733239702291,-0.0073006302964131,True,60,False,
subject,,12.0,HMM_static,8209,-6122.733685875106,-0.0077468031113312,True,63,False,
subject,,12.0,HMM_static,8210,-6122.727525349452,-0.001586277457136,True,48,False,
subject,,12.0,HMM_static,8211,-6122.733737364164,-0.0077982921693546,True,56,False,
subject,,12.0,HMM_static,8212,-6122.733356055187,-0.0074169831923427,True,48,False,
subject,,12.0,HMM_static,8213,-6122.733650892204,-0.0077118202088968,True,60,False,
subject,,12.0,HMM_static,8214,-6122.728326833456,-0.0023877614612501,True,52,False,
subject,,12.0,HMM_static,8215,-6122.733464744408,-0.0075256724130667,True,65,False,
subject,,12.0,HMM_static,8216,-6122.731319346007,-0.0053802740121682,True,55,False,
subject,,12.0,HMM_static,8217,-6122.760940685719,-0.0350016137244892,True,25,False,
subject,,12.0,HMM_static,8218,-6122.733584783725,-0.0076457117302197,True,67,False,
subject,,12.0,HMM_static,8219,-6122.7478545363765,-0.021915464381891,True,31,False,
subject,,12.0,HMM_static,8220,-6122.732374895828,-0.0064358238332715,True,60,False,
subject,,12.0,HMM_static,8221,-6122.725939071995,0.0,True,50,True,
subject,,12.0,HMM_static,8222,-6122.733392858723,-0.0074537867285471,True,37,False,
subject,,12.0,HMM_static,8223,-6122.733513568191,-0.0075744961959571,True,64,False,
subject,,12.0,HMM_static,8224,-6122.731018304834,-0.0050792328393072,True,50,False,
