model,motion_coherence,prior_std,condition,metric,observed,simulated_mean,simulated_ci_low,simulated_ci_high,observed_minus_simulated,n_simulations
Covariate_HMM,0.12,80,0.12/80,mean_abs_error_deg,23.27828858898793,24.306738496060849,23.902730713775135,24.719734241466131,-1.0284499070729218,100
Covariate_HMM,0.12,80,0.12/80,median_abs_error_deg,17.54874076250162,18.845898470923725,18.467324752652463,19.37333044284734,-1.2971577084221051,100
Covariate_HMM,0.12,80,0.12/80,mean_cos_error,0.86641737465971502,0.85821195608051537,0.8538637855089114,0.86310070734871036,0.0082054185791994999,100
Covariate_HMM,0.12,80,0.12/80,circular_std_error_deg,30.682788969912995,31.682046357578976,31.088283958503848,32.205008226594046,-0.99925738766598116,100
Covariate_HMM,0.12,80,0.12/80,prior_like_rate,0.2256958055664445,0.2390909243728819,0.22868079861265009,0.2489275100920888,-0.0133951188064373,100
Covariate_HMM,0.23999999999999991,10,0.24/10,mean_abs_error_deg,10.67236543021221,12.329486799940041,11.981242706378223,12.621480444661406,-1.6571213697278289,100
Covariate_HMM,0.23999999999999991,10,0.24/10,median_abs_error_deg,8.6230171398463629,10.397905953084363,9.9272917828983704,10.778304603968117,-1.7748888132380021,100
Covariate_HMM,0.23999999999999991,10,0.24/10,mean_cos_error,0.97048677909510295,0.96416780844015959,0.96225137658772464,0.96616668611851364,0.0063189706549434,100
Covariate_HMM,0.23999999999999991,10,0.24/10,circular_std_error_deg,13.97320856359026,15.475107465634338,15.032222922682898,15.892996541965324,-1.5018989020440774,100
Covariate_HMM,0.23999999999999991,10,0.24/10,prior_like_rate,0.2664936990363232,0.34040508373355571,0.32261181838099701,0.35483223780377288,-0.073911384697232504,100
Covariate_HMM,0.23999999999999991,20,0.24/20,mean_abs_error_deg,11.844830697958471,14.724466175078904,14.195902835756325,15.206001110313109,-2.8796354771204324,100
Covariate_HMM,0.23999999999999991,20,0.24/20,median_abs_error_deg,9.4556924177531716,12.095730564653092,11.47431257030936,12.659664373891818,-2.6400381468999203,100
Covariate_HMM,0.23999999999999991,20,0.24/20,mean_cos_error,0.96464998170292982,0.9478862977544712,0.94477084472573081,0.95120310773188765,0.016763683948458601,100
Covariate_HMM,0.23999999999999991,20,0.24/20,circular_std_error_deg,15.354682699093066,18.739745509735894,18.12204889064963,19.312350597369765,-3.3850628106428271,100
Covariate_HMM,0.23999999999999991,20,0.24/20,prior_like_rate,0.28817946505608277,0.33274192960181781,0.31643732651898121,0.3503614457831325,-0.044562464545734898,100
Covariate_HMM,0.23999999999999991,40,0.24/40,mean_abs_error_deg,13.663228511510887,15.057817434411747,14.553004487832926,15.561968266673455,-1.3945889229008586,100
Covariate_HMM,0.23999999999999991,40,0.24/40,median_abs_error_deg,10.866107557868082,11.848158995102851,11.209191403180144,12.419242629748908,-0.98205143723477117,100
Covariate_HMM,0.23999999999999991,40,0.24/40,mean_cos_error,0.95256656970507081,0.94175768976838203,0.93796168503173061,0.94584724440015844,0.0108088799366885,100
Covariate_HMM,0.23999999999999991,40,0.24/40,circular_std_error_deg,17.857777701529074,19.841835666599081,19.114325752648277,20.50063445141997,-1.9840579650700081,100
Covariate_HMM,0.23999999999999991,40,0.24/40,prior_like_rate,0.2210989010989011,0.2352070821682116,0.21896886519607259,0.25089457706895713,-0.014108181069310499,100
Covariate_HMM,0.23999999999999991,80,0.24/80,mean_abs_error_deg,13.708446119515846,14.01948240509013,13.742526589925063,14.38723876570544,-0.31103628557428381,100
Covariate_HMM,0.23999999999999991,80,0.24/80,median_abs_error_deg,11.052204247364775,11.236472730855498,10.915051801710527,11.53270373225952,-0.18426848349072061,100
Covariate_HMM,0.23999999999999991,80,0.24/80,mean_cos_error,0.95234020790367457,0.94921301454046036,0.94617758049388345,0.95178045584991922,0.003127193363214,100
Covariate_HMM,0.23999999999999991,80,0.24/80,circular_std_error_deg,17.893178144742667,18.495963963969501,18.012452294955928,19.057626988469774,-0.60278581922683472,100
Covariate_HMM,0.23999999999999991,80,0.24/80,prior_like_rate,0.1297736305512355,0.1258416699712287,0.1184239010875999,0.13221038455366499,0.0039319605800066998,100
