fold,model,seq_id,subject_id,session_id,run_id,prior_std,n_test,test_ll,test_ll_per_trial
4,HMM_static,347,11.0,4.0,20.0,80.0,226,-241.55250860219795,-1.0688164097442387
4,HMM_static,352,11.0,5.0,25.0,20.0,204,-122.35669997729507,-0.5997877449867405
4,HMM_static,358,12.0,1.0,1.0,20.0,204,-302.85088468851166,-1.4845631602378022
4,HMM_static,363,12.0,2.0,6.0,80.0,226,-267.8734032673942,-1.1852805454309479
4,HMM_static,368,12.0,3.0,11.0,20.0,204,-82.44677984945096,-0.4041508816149557
4,HMM_static,370,12.0,3.0,13.0,80.0,226,-350.67947855628523,-1.5516791086561295
4,HMM_static,371,12.0,3.0,14.0,40.0,202,-252.06023028592332,-1.2478229222075412
4,HMM_static,379,12.0,5.0,22.0,10.0,221,4.960752055056226,0.02244684187808247
4,HMM_static,382,12.0,5.0,25.0,80.0,226,-359.20213422549796,-1.589389974449106
4,HMM_static,387,12.0,6.0,30.0,40.0,202,-243.05582705585354,-1.2032466685933343
4,Independent_switching,4,1.0,1.0,5.0,80.0,215,-213.92516532917543,-0.995000768972909
4,Independent_switching,7,1.0,2.0,8.0,40.0,207,-110.94768506252322,-0.5359791548914166
4,Independent_switching,8,1.0,2.0,9.0,80.0,215,-187.32657229192182,-0.8712863827531248
4,Independent_switching,12,1.0,3.0,13.0,20.0,215,-30.019346506464842,-0.1396248674719295
4,Independent_switching,13,1.0,3.0,14.0,40.0,207,-113.8390468264476,-0.5499470861181044
4,Independent_switching,16,1.0,4.0,17.0,80.0,215,-205.964367619043,-0.9579738028792698
4,Independent_switching,17,1.0,4.0,18.0,10.0,213,3.8550623677860525,0.018098884355803063
4,Independent_switching,18,1.0,4.0,19.0,20.0,215,-82.77887856167149,-0.3850180398217279
4,Independent_switching,31,1.0,7.0,32.0,80.0,226,-200.04226414090402,-0.8851427616854161
4,Independent_switching,38,1.0,8.0,39.0,10.0,221,-1.2591164130800134,-0.005697359335203681
4,Independent_switching,45,2.0,2.0,6.0,10.0,213,37.188396077311864,0.17459340881367072
4,Independent_switching,48,2.0,2.0,9.0,40.0,207,-184.60561367938277,-0.891814558837598
4,Independent_switching,50,2.0,3.0,11.0,80.0,215,-293.19919974823273,-1.363717208131315
4,Independent_switching,52,2.0,3.0,13.0,20.0,215,-55.85038943187474,-0.2597692531715104
4,Independent_switching,53,2.0,3.0,14.0,40.0,207,-180.40560641614115,-0.8715246686770104
4,Independent_switching,59,2.0,4.0,20.0,80.0,215,-294.2838427458263,-1.368762059282913
4,Independent_switching,66,2.0,6.0,27.0,80.0,215,-302.4542238707111,-1.4067638319567957
4,Independent_switching,68,2.0,6.0,29.0,20.0,215,-87.76528153158934,-0.40821061177483414
4,Independent_switching,74,2.0,8.0,33.0,80.0,215,-297.2200210318307,-1.3824187024736312
4,Independent_switching,77,3.0,1.0,1.0,40.0,207,-140.51741875440675,-0.6788281099246702
4,Independent_switching,98,3.0,5.0,22.0,10.0,213,-1.9171036635222016,-0.009000486683202824
4,Independent_switching,101,3.0,5.0,25.0,80.0,215,-204.58310738701726,-0.9515493366838013
4,Independent_switching,103,3.0,6.0,27.0,20.0,215,-45.26492847450364,-0.210534551044203
4,Independent_switching,105,3.0,6.0,29.0,80.0,215,-205.51057925380786,-0.9558631593200365
4,Independent_switching,107,3.0,7.0,31.0,40.0,202,-141.97025868624806,-0.7028230628032082
4,Independent_switching,108,3.0,7.0,32.0,80.0,226,-231.4822062756587,-1.0242575498922952
4,Independent_switching,109,3.0,7.0,33.0,10.0,221,-12.894614035276707,-0.058346669842881026
4,Independent_switching,111,3.0,8.0,35.0,10.0,221,-1.6785521036862967,-0.0075952583877208
4,Independent_switching,112,3.0,8.0,36.0,80.0,226,-210.2821611906748,-0.9304520406667026
4,Independent_switching,120,3.0,9.0,44.0,20.0,204,-84.44668482631099,-0.4139543373838774
4,Independent_switching,123,4.0,1.0,3.0,80.0,215,-269.9071506253173,-1.2553820959317084
4,Independent_switching,125,4.0,2.0,5.0,80.0,215,-275.96942971064493,-1.283578742840209
4,Independent_switching,128,4.0,2.0,8.0,80.0,215,-276.2608518056211,-1.2849341944447492
4,Independent_switching,129,4.0,2.0,9.0,20.0,215,-179.47493375206432,-0.8347671337305317
4,Independent_switching,130,4.0,3.0,10.0,40.0,207,-172.04795029644131,-0.8311495183402962
4,Independent_switching,141,4.0,5.0,21.0,10.0,213,-33.185473394822054,-0.15580034457662936
4,Independent_switching,145,5.0,1.0,2.0,20.0,215,-314.3526645689911,-1.4621054165999585
4,Independent_switching,149,5.0,2.0,6.0,40.0,207,-260.9190426559096,-1.2604784669367615
4,Independent_switching,155,5.0,3.0,12.0,80.0,215,-264.4896061200754,-1.2301842145119786
4,Independent_switching,158,5.0,4.0,15.0,10.0,221,-520.8658543129407,-2.356859069289324
4,Independent_switching,167,5.0,6.0,24.0,80.0,226,-292.2526069359206,-1.2931531280350468
4,Independent_switching,169,5.0,6.0,26.0,20.0,204,-470.96974117343666,-2.308675201830572
4,Independent_switching,171,6.0,1.0,1.0,20.0,204,-402.30828273663525,-1.9720994251795845
4,Independent_switching,186,6.0,4.0,16.0,80.0,226,-259.32652412338985,-1.147462496121194
4,Independent_switching,189,6.0,4.0,19.0,10.0,221,-115.49319263982862,-0.5225936318544282
4,Independent_switching,190,6.0,4.0,20.0,40.0,202,-189.35565666905666,-0.937404240935924
4,Independent_switching,192,6.0,5.0,22.0,80.0,226,-334.0195848916226,-1.4779627650071798
4,Independent_switching,197,6.0,6.0,27.0,20.0,204,-83.86852074309604,-0.411120199721059
4,Independent_switching,199,6.0,6.0,29.0,40.0,202,-182.43091210012236,-0.9031233272283284
4,Independent_switching,203,6.0,7.0,33.0,80.0,226,-225.8749039847628,-0.9994464778086849
4,Independent_switching,204,6.0,7.0,34.0,10.0,221,-51.73573794146159,-0.23409836172607057
4,Independent_switching,206,7.0,1.0,1.0,20.0,215,-74.61386247856099,-0.34704122083051625
4,Independent_switching,211,7.0,2.0,6.0,80.0,215,-227.23014501935168,-1.056884395438845
4,Independent_switching,215,7.0,3.0,10.0,80.0,215,-207.00385979216298,-0.962808650196107
4,Independent_switching,220,7.0,4.0,15.0,20.0,204,-203.19461256760235,-0.9960520223902076
4,Independent_switching,221,7.0,4.0,16.0,10.0,221,-23.357599748661016,-0.10569049660027609
4,Independent_switching,222,7.0,4.0,17.0,80.0,226,-271.9530662966135,-1.203332151754927
4,Independent_switching,227,7.0,5.0,22.0,40.0,202,-179.58708022411565,-0.8890449516045329
4,Independent_switching,236,8.0,1.0,4.0,10.0,213,-131.3993546772983,-0.6168983787666588
4,Independent_switching,242,8.0,3.0,10.0,80.0,215,-293.809860494439,-1.3665574906718094
4,Independent_switching,243,8.0,3.0,11.0,20.0,215,-226.77993463637267,-1.0547903936575473
4,Independent_switching,249,8.0,4.0,17.0,10.0,221,-690.9527776948789,-3.1264831569904024
4,Independent_switching,251,8.0,5.0,19.0,40.0,202,-241.89697527033178,-1.197509778565999
4,Independent_switching,255,8.0,6.0,23.0,20.0,204,-198.1962894925954,-0.9715504386891932
4,Independent_switching,256,8.0,6.0,24.0,80.0,226,-373.71760235759075,-1.6536177095468618
4,Independent_switching,260,9.0,1.0,1.0,10.0,221,-105.01367575016883,-0.4751750033944291
4,Independent_switching,266,9.0,2.0,7.0,20.0,204,-154.61521719399707,-0.7579177313431229
4,Independent_switching,268,9.0,2.0,9.0,80.0,226,-296.7140479516605,-1.3128940174852235
4,Independent_switching,272,9.0,3.0,13.0,80.0,226,-252.5524826550631,-1.1174888613055889
4,Independent_switching,274,9.0,3.0,15.0,20.0,204,-189.7511334424394,-0.9301526149139187
4,Independent_switching,279,9.0,4.0,20.0,10.0,221,-87.49747343978646,-0.3959161694107985
4,Independent_switching,281,9.0,5.0,22.0,80.0,226,-271.44977079970954,-1.2011051805296882
4,Independent_switching,286,9.0,6.0,27.0,40.0,202,-235.1673735942628,-1.1641949187834792
4,Independent_switching,290,9.0,7.0,31.0,80.0,226,-246.04811103430708,-1.0887084559040137
4,Independent_switching,297,9.0,8.0,38.0,40.0,202,-186.1831451492866,-0.9216987383628049
4,Independent_switching,301,10.0,1.0,2.0,40.0,202,-505.88990705597007,-2.5044054804750995
4,Independent_switching,307,10.0,2.0,8.0,20.0,204,-182.40125675671229,-0.8941238076309426
4,Independent_switching,311,10.0,3.0,13.0,10.0,221,-49.22458583626992,-0.22273568251705844
4,Independent_switching,315,10.0,4.0,17.0,20.0,204,-80.18193204715575,-0.3930486865056655
4,Independent_switching,320,10.0,5.0,22.0,80.0,226,-334.71626300184926,-1.4810454115126073
4,Independent_switching,321,10.0,5.0,23.0,80.0,226,-293.26397771174607,-1.297628219963478
4,Independent_switching,322,10.0,5.0,24.0,40.0,202,-169.0609792221487,-0.8369355407037063
4,Independent_switching,329,11.0,1.0,2.0,80.0,226,-297.8011753779324,-1.3177043158315593
4,Independent_switching,330,11.0,1.0,3.0,20.0,204,-161.11569473859166,-0.7897828173460375
4,Independent_switching,335,11.0,2.0,8.0,40.0,202,-285.47358545845657,-1.4132355715765177
4,Independent_switching,340,11.0,3.0,13.0,80.0,226,-248.53482697266992,-1.0997116237728757
4,Independent_switching,341,11.0,3.0,14.0,10.0,221,-90.70825144639836,-0.4104445766805356
4,Independent_switching,347,11.0,4.0,20.0,80.0,226,-247.95707878908166,-1.0971552158808924
4,Independent_switching,352,11.0,5.0,25.0,20.0,204,-118.79403624096996,-0.5823237070635783
4,Independent_switching,358,12.0,1.0,1.0,20.0,204,-419.9681309915867,-2.0586673087822875
4,Independent_switching,363,12.0,2.0,6.0,80.0,226,-282.89173834089405,-1.2517333554906815
4,Independent_switching,368,12.0,3.0,11.0,20.0,204,-91.97343113156668,-0.45085015260571903
4,Independent_switching,370,12.0,3.0,13.0,80.0,226,-348.1346242779857,-1.540418691495512
4,Independent_switching,371,12.0,3.0,14.0,40.0,202,-267.86585536939583,-1.326068590937603
4,Independent_switching,379,12.0,5.0,22.0,10.0,221,-28.617450026630763,-0.12949072410240164
4,Independent_switching,382,12.0,5.0,25.0,80.0,226,-352.9753914542871,-1.5618380152844562
4,Independent_switching,387,12.0,6.0,30.0,40.0,202,-241.52756551507701,-1.1956810174013714
4,Serial_stim_independent_switching,4,1.0,1.0,5.0,80.0,215,-214.01308903431772,-0.995409716438687
4,Serial_stim_independent_switching,7,1.0,2.0,8.0,40.0,207,-110.78739768233056,-0.5352048197214037
4,Serial_stim_independent_switching,8,1.0,2.0,9.0,80.0,215,-187.2773676332477,-0.8710575238755708
4,Serial_stim_independent_switching,12,1.0,3.0,13.0,20.0,215,-29.739874598623928,-0.13832499813313454
4,Serial_stim_independent_switching,13,1.0,3.0,14.0,40.0,207,-113.58888448242385,-0.5487385723788591
4,Serial_stim_independent_switching,16,1.0,4.0,17.0,80.0,215,-205.98381533185494,-0.9580642573574648
4,Serial_stim_independent_switching,17,1.0,4.0,18.0,10.0,213,4.238667063197221,0.019899845367123106
4,Serial_stim_independent_switching,18,1.0,4.0,19.0,20.0,215,-82.54272245549544,-0.38391963932788575
4,Serial_stim_independent_switching,31,1.0,7.0,32.0,80.0,226,-199.9282309199004,-0.8846381899110637
4,Serial_stim_independent_switching,38,1.0,8.0,39.0,10.0,221,-0.9261893144518796,-0.004190901875347872
4,Serial_stim_independent_switching,45,2.0,2.0,6.0,10.0,213,37.552613244754454,0.1763033485669223
4,Serial_stim_independent_switching,48,2.0,2.0,9.0,40.0,207,-184.56882993724042,-0.8916368596001952
4,Serial_stim_independent_switching,50,2.0,3.0,11.0,80.0,215,-293.4260093085612,-1.3647721363188894
4,Serial_stim_independent_switching,52,2.0,3.0,13.0,20.0,215,-55.60879235084229,-0.25864554581787114
4,Serial_stim_independent_switching,53,2.0,3.0,14.0,40.0,207,-180.3046412765067,-0.8710369143792593
4,Serial_stim_independent_switching,59,2.0,4.0,20.0,80.0,215,-294.4440457877324,-1.3695071897103834
4,Serial_stim_independent_switching,66,2.0,6.0,27.0,80.0,215,-302.54712785262916,-1.4071959435006007
4,Serial_stim_independent_switching,68,2.0,6.0,29.0,20.0,215,-87.70464104299258,-0.40792856299066316
4,Serial_stim_independent_switching,74,2.0,8.0,33.0,80.0,215,-297.23483912858114,-1.3824876238538657
4,Serial_stim_independent_switching,77,3.0,1.0,1.0,40.0,207,-140.4160221816125,-0.678338271408756
4,Serial_stim_independent_switching,98,3.0,5.0,22.0,10.0,213,-1.559071290105665,-0.00731958352162284
4,Serial_stim_independent_switching,101,3.0,5.0,25.0,80.0,215,-204.52487236800744,-0.9512784761302672
4,Serial_stim_independent_switching,103,3.0,6.0,27.0,20.0,215,-45.15847483065498,-0.21003941781699992
4,Serial_stim_independent_switching,105,3.0,6.0,29.0,80.0,215,-205.53521733994307,-0.9559777550695027
4,Serial_stim_independent_switching,107,3.0,7.0,31.0,40.0,202,-141.8355670580913,-0.7021562725648084
4,Serial_stim_independent_switching,108,3.0,7.0,32.0,80.0,226,-231.54702663889486,-1.024544365658827
4,Serial_stim_independent_switching,109,3.0,7.0,33.0,10.0,221,-12.519826867360717,-0.056650800304799624
4,Serial_stim_independent_switching,111,3.0,8.0,35.0,10.0,221,-1.3068920860207385,-0.0059135388507725725
4,Serial_stim_independent_switching,112,3.0,8.0,36.0,80.0,226,-210.19922723711588,-0.9300850762704242
4,Serial_stim_independent_switching,120,3.0,9.0,44.0,20.0,204,-84.21978737414244,-0.4128420949712865
4,Serial_stim_independent_switching,123,4.0,1.0,3.0,80.0,215,-269.9882709715573,-1.2557593998677083
4,Serial_stim_independent_switching,125,4.0,2.0,5.0,80.0,215,-275.94639206429673,-1.283471590996729
4,Serial_stim_independent_switching,128,4.0,2.0,8.0,80.0,215,-276.2897533854806,-1.285068620397584
4,Serial_stim_independent_switching,129,4.0,2.0,9.0,20.0,215,-179.5648123886084,-0.8351851739005042
4,Serial_stim_independent_switching,130,4.0,3.0,10.0,40.0,207,-171.9367073298668,-0.8306121127046706
4,Serial_stim_independent_switching,141,4.0,5.0,21.0,10.0,213,-32.84260725672033,-0.15419064439774802
4,Serial_stim_independent_switching,145,5.0,1.0,2.0,20.0,215,-315.2516005532615,-1.4662865142012163
4,Serial_stim_independent_switching,149,5.0,2.0,6.0,40.0,207,-261.0745602774173,-1.2612297597942863
4,Serial_stim_independent_switching,155,5.0,3.0,12.0,80.0,215,-264.61842344622073,-1.230783364866143
4,Serial_stim_independent_switching,158,5.0,4.0,15.0,10.0,221,-521.9801565124383,-2.361901160689766
4,Serial_stim_independent_switching,167,5.0,6.0,24.0,80.0,226,-292.3845233543706,-1.2937368290016398
4,Serial_stim_independent_switching,169,5.0,6.0,26.0,20.0,204,-471.77682337928303,-2.312631487153348
4,Serial_stim_independent_switching,171,6.0,1.0,1.0,20.0,204,-403.0798617447567,-1.9758816752193957
4,Serial_stim_independent_switching,186,6.0,4.0,16.0,80.0,226,-259.5185275262566,-1.1483120687002504
4,Serial_stim_independent_switching,189,6.0,4.0,19.0,10.0,221,-115.27547606319064,-0.5216084889737133
4,Serial_stim_independent_switching,190,6.0,4.0,20.0,40.0,202,-189.39604217974994,-0.9376041692066829
4,Serial_stim_independent_switching,192,6.0,5.0,22.0,80.0,226,-334.25440352223967,-1.4790017854966357
4,Serial_stim_independent_switching,197,6.0,6.0,27.0,20.0,204,-83.6837452884118,-0.41021443768829313
4,Serial_stim_independent_switching,199,6.0,6.0,29.0,40.0,202,-182.45584231692254,-0.9032467441431808
4,Serial_stim_independent_switching,203,6.0,7.0,33.0,80.0,226,-225.95922207913213,-0.9998195667218236
4,Serial_stim_independent_switching,204,6.0,7.0,34.0,10.0,221,-51.44465492795801,-0.23278124401790956
4,Serial_stim_independent_switching,206,7.0,1.0,1.0,20.0,215,-74.48901621331174,-0.34646054052703135
4,Serial_stim_independent_switching,211,7.0,2.0,6.0,80.0,215,-227.16665204472207,-1.056589079277777
4,Serial_stim_independent_switching,215,7.0,3.0,10.0,80.0,215,-206.9761631673737,-0.9626798286854591
4,Serial_stim_independent_switching,220,7.0,4.0,15.0,20.0,204,-203.41389856848787,-0.9971269537670974
4,Serial_stim_independent_switching,221,7.0,4.0,16.0,10.0,221,-23.04224838584778,-0.10426356735677729
4,Serial_stim_independent_switching,222,7.0,4.0,17.0,80.0,226,-272.0624391734174,-1.203816102537245
4,Serial_stim_independent_switching,227,7.0,5.0,22.0,40.0,202,-179.59195612353142,-0.8890690897204525
4,Serial_stim_independent_switching,236,8.0,1.0,4.0,10.0,213,-131.3017217505634,-0.6164400082186074
4,Serial_stim_independent_switching,242,8.0,3.0,10.0,80.0,215,-294.00004864910335,-1.3674420867400157
4,Serial_stim_independent_switching,243,8.0,3.0,11.0,20.0,215,-227.0744497432236,-1.0561602313638307
4,Serial_stim_independent_switching,249,8.0,4.0,17.0,10.0,221,-691.4689826576665,-3.12881892605279
4,Serial_stim_independent_switching,251,8.0,5.0,19.0,40.0,202,-242.10611413211623,-1.198545119465922
4,Serial_stim_independent_switching,255,8.0,6.0,23.0,20.0,204,-198.48597528083542,-0.9729704670629187
4,Serial_stim_independent_switching,256,8.0,6.0,24.0,80.0,226,-373.93846817525326,-1.6545949919258993
4,Serial_stim_independent_switching,260,9.0,1.0,1.0,10.0,221,-104.9265836529139,-0.4747809215063978
4,Serial_stim_independent_switching,266,9.0,2.0,7.0,20.0,204,-154.6187769235598,-0.7579351809978422
4,Serial_stim_independent_switching,268,9.0,2.0,9.0,80.0,226,-296.866461920466,-1.3135684155772833
4,Serial_stim_independent_switching,272,9.0,3.0,13.0,80.0,226,-252.71073503767946,-1.1181890930870773
4,Serial_stim_independent_switching,274,9.0,3.0,15.0,20.0,204,-189.95096352145168,-0.9311321741247631
4,Serial_stim_independent_switching,279,9.0,4.0,20.0,10.0,221,-87.31422237369162,-0.39508697906647794
4,Serial_stim_independent_switching,281,9.0,5.0,22.0,80.0,226,-271.6097005565671,-1.2018128343210932
4,Serial_stim_independent_switching,286,9.0,6.0,27.0,40.0,202,-235.3526487335721,-1.1651121224434262
4,Serial_stim_independent_switching,290,9.0,7.0,31.0,80.0,226,-246.15101509683234,-1.0891637836143024
4,Serial_stim_independent_switching,297,9.0,8.0,38.0,40.0,202,-186.2657648093225,-0.9221077465808044
4,Serial_stim_independent_switching,301,10.0,1.0,2.0,40.0,202,-506.54352198329354,-2.507641197937097
4,Serial_stim_independent_switching,307,10.0,2.0,8.0,20.0,204,-182.3661874266342,-0.8939518991501677
4,Serial_stim_independent_switching,311,10.0,3.0,13.0,10.0,221,-48.9286130924193,-0.221396439332214
4,Serial_stim_independent_switching,315,10.0,4.0,17.0,20.0,204,-79.98192014694766,-0.3920682360144493
4,Serial_stim_independent_switching,320,10.0,5.0,22.0,80.0,226,-334.81100983165777,-1.481464645272822
4,Serial_stim_independent_switching,321,10.0,5.0,23.0,80.0,226,-293.3233428459368,-1.297890897548393
4,Serial_stim_independent_switching,322,10.0,5.0,24.0,40.0,202,-168.9380174393654,-0.8363268190067594
4,Serial_stim_independent_switching,329,11.0,1.0,2.0,80.0,226,-298.0829349718698,-1.3189510396985389
4,Serial_stim_independent_switching,330,11.0,1.0,3.0,20.0,204,-161.3193691497712,-0.7907812213224079
4,Serial_stim_independent_switching,335,11.0,2.0,8.0,40.0,202,-285.8655369583718,-1.4151759255364942
4,Serial_stim_independent_switching,340,11.0,3.0,13.0,80.0,226,-248.5553061864901,-1.0998022397632305
4,Serial_stim_independent_switching,341,11.0,3.0,14.0,10.0,221,-90.53526571165112,-0.40966183579932636
4,Serial_stim_independent_switching,347,11.0,4.0,20.0,80.0,226,-247.98947869144615,-1.0972985782807352
4,Serial_stim_independent_switching,352,11.0,5.0,25.0,20.0,204,-118.6971438291662,-0.5818487442606186
4,Serial_stim_independent_switching,358,12.0,1.0,1.0,20.0,204,-420.3165688254579,-2.060375337379696
4,Serial_stim_independent_switching,363,12.0,2.0,6.0,80.0,226,-282.99514708292133,-1.252190916296112
4,Serial_stim_independent_switching,368,12.0,3.0,11.0,20.0,204,-91.94505645193337,-0.4507110610388891
4,Serial_stim_independent_switching,370,12.0,3.0,13.0,80.0,226,-348.260704716977,-1.540976569544146
4,Serial_stim_independent_switching,371,12.0,3.0,14.0,40.0,202,-268.07828279811866,-1.3271202118718746
4,Serial_stim_independent_switching,379,12.0,5.0,22.0,10.0,221,-28.316395096216482,-0.12812848459826462
4,Serial_stim_independent_switching,382,12.0,5.0,25.0,80.0,226,-353.1761288766859,-1.5627262339676367
4,Serial_stim_independent_switching,387,12.0,6.0,30.0,40.0,202,-241.438198823819,-1.1952386080387079
4,Serial_resp_independent_switching,4,1.0,1.0,5.0,80.0,215,-213.13910060831557,-0.9913446539921654
4,Serial_resp_independent_switching,7,1.0,2.0,8.0,40.0,207,-110.43379337848177,-0.5334965863694772
4,Serial_resp_independent_switching,8,1.0,2.0,9.0,80.0,215,-186.82764821616172,-0.8689658056565661
4,Serial_resp_independent_switching,12,1.0,3.0,13.0,20.0,215,-29.391542090419478,-0.13670484693218363
4,Serial_resp_independent_switching,13,1.0,3.0,14.0,40.0,207,-113.53483348061076,-0.5484774564280713
4,Serial_resp_independent_switching,16,1.0,4.0,17.0,80.0,215,-205.6006714128224,-0.9562821926177787
4,Serial_resp_independent_switching,17,1.0,4.0,18.0,10.0,213,4.346631084383038,0.02040671870602365
4,Serial_resp_independent_switching,18,1.0,4.0,19.0,20.0,215,-82.40169768064862,-0.38326371014255173
4,Serial_resp_independent_switching,31,1.0,7.0,32.0,80.0,226,-199.84736211905312,-0.8842803633586421
4,Serial_resp_independent_switching,38,1.0,8.0,39.0,10.0,221,-0.9109792218557429,-0.004122077926949063
4,Serial_resp_independent_switching,45,2.0,2.0,6.0,10.0,213,37.59212053016345,0.17648882878011007
4,Serial_resp_independent_switching,48,2.0,2.0,9.0,40.0,207,-184.575893722535,-0.8916709841668358
4,Serial_resp_independent_switching,50,2.0,3.0,11.0,80.0,215,-293.1326801057544,-1.3634078144453692
4,Serial_resp_independent_switching,52,2.0,3.0,13.0,20.0,215,-55.15718851252948,-0.2565450628489743
4,Serial_resp_independent_switching,53,2.0,3.0,14.0,40.0,207,-180.12661352398493,-0.8701768769274634
4,Serial_resp_independent_switching,59,2.0,4.0,20.0,80.0,215,-294.4847182851988,-1.3696963641172037
4,Serial_resp_independent_switching,66,2.0,6.0,27.0,80.0,215,-303.49357821536216,-1.4115980382109867
4,Serial_resp_independent_switching,68,2.0,6.0,29.0,20.0,215,-87.17929400858571,-0.4054850884120266
4,Serial_resp_independent_switching,74,2.0,8.0,33.0,80.0,215,-297.7348995389451,-1.3848134862276518
4,Serial_resp_independent_switching,77,3.0,1.0,1.0,40.0,207,-140.38687487964347,-0.6781974631866834
4,Serial_resp_independent_switching,98,3.0,5.0,22.0,10.0,213,-1.484155091807721,-0.006967864280787423
4,Serial_resp_independent_switching,101,3.0,5.0,25.0,80.0,215,-204.45079143923994,-0.9509339136708834
4,Serial_resp_independent_switching,103,3.0,6.0,27.0,20.0,215,-44.973342382449175,-0.2091783366625543
4,Serial_resp_independent_switching,105,3.0,6.0,29.0,80.0,215,-205.32781375265535,-0.9550130872216528
4,Serial_resp_independent_switching,107,3.0,7.0,31.0,40.0,202,-142.06501728392897,-0.7032921647719256
4,Serial_resp_independent_switching,108,3.0,7.0,32.0,80.0,226,-231.79771862328477,-1.0256536222269237
4,Serial_resp_independent_switching,109,3.0,7.0,33.0,10.0,221,-12.58408167308338,-0.056941546032051496
4,Serial_resp_independent_switching,111,3.0,8.0,35.0,10.0,221,-1.276503418097123,-0.005776033566050331
4,Serial_resp_independent_switching,112,3.0,8.0,36.0,80.0,226,-210.4404042736224,-0.9311522312992141
4,Serial_resp_independent_switching,120,3.0,9.0,44.0,20.0,204,-83.98957765124169,-0.41171361593745925
4,Serial_resp_independent_switching,123,4.0,1.0,3.0,80.0,215,-270.5826901624215,-1.2585241402903327
4,Serial_resp_independent_switching,125,4.0,2.0,5.0,80.0,215,-276.3134606593622,-1.2851788867877312
4,Serial_resp_independent_switching,128,4.0,2.0,8.0,80.0,215,-277.47871715035313,-1.290598684420247
4,Serial_resp_independent_switching,129,4.0,2.0,9.0,20.0,215,-179.79959873344953,-0.8362772034113931
4,Serial_resp_independent_switching,130,4.0,3.0,10.0,40.0,207,-172.15543767451925,-0.8316687810363249
4,Serial_resp_independent_switching,141,4.0,5.0,21.0,10.0,213,-32.70713617227431,-0.1535546299167808
4,Serial_resp_independent_switching,145,5.0,1.0,2.0,20.0,215,-314.53778430573993,-1.4629664386313486
4,Serial_resp_independent_switching,149,5.0,2.0,6.0,40.0,207,-260.460699579598,-1.258264249176802
4,Serial_resp_independent_switching,155,5.0,3.0,12.0,80.0,215,-264.6440538987504,-1.2309025762732577
4,Serial_resp_independent_switching,158,5.0,4.0,15.0,10.0,221,-522.8182330295344,-2.36569336212459
4,Serial_resp_independent_switching,167,5.0,6.0,24.0,80.0,226,-292.82130699931645,-1.2956694999969753
4,Serial_resp_independent_switching,169,5.0,6.0,26.0,20.0,204,-472.3447387452819,-2.315415386006284
4,Serial_resp_independent_switching,171,6.0,1.0,1.0,20.0,204,-403.0666422702234,-1.9758168738736441
4,Serial_resp_independent_switching,186,6.0,4.0,16.0,80.0,226,-259.34651917160147,-1.1475509697858473
4,Serial_resp_independent_switching,189,6.0,4.0,19.0,10.0,221,-115.22911685667269,-0.5213987188084737
4,Serial_resp_independent_switching,190,6.0,4.0,20.0,40.0,202,-189.12529771926773,-0.9362638500953848
4,Serial_resp_independent_switching,192,6.0,5.0,22.0,80.0,226,-334.56199676299036,-1.4803628175353556
4,Serial_resp_independent_switching,197,6.0,6.0,27.0,20.0,204,-83.26293688448737,-0.40815165139454596
4,Serial_resp_independent_switching,199,6.0,6.0,29.0,40.0,202,-182.35582604074995,-0.9027516140631185
4,Serial_resp_independent_switching,203,6.0,7.0,33.0,80.0,226,-225.8596165122026,-0.9993788341247902
4,Serial_resp_independent_switching,204,6.0,7.0,34.0,10.0,221,-51.25174538188553,-0.2319083501442784
4,Serial_resp_independent_switching,206,7.0,1.0,1.0,20.0,215,-74.04052015286135,-0.34437451233889
4,Serial_resp_independent_switching,211,7.0,2.0,6.0,80.0,215,-228.2502300821332,-1.061628977126201
4,Serial_resp_independent_switching,215,7.0,3.0,10.0,80.0,215,-207.99933962519492,-0.967438788954395
4,Serial_resp_independent_switching,220,7.0,4.0,15.0,20.0,204,-203.57285847313898,-0.9979061689859754
4,Serial_resp_independent_switching,221,7.0,4.0,16.0,10.0,221,-23.041861719371003,-0.10426181773471042
4,Serial_resp_independent_switching,222,7.0,4.0,17.0,80.0,226,-271.43826042144997,-1.2010542496524335
4,Serial_resp_independent_switching,227,7.0,5.0,22.0,40.0,202,-179.79856297634637,-0.8900918959225068
4,Serial_resp_independent_switching,236,8.0,1.0,4.0,10.0,213,-131.07640181411566,-0.615382168141388
4,Serial_resp_independent_switching,242,8.0,3.0,10.0,80.0,215,-293.7778352671172,-1.3664085361261267
4,Serial_resp_independent_switching,243,8.0,3.0,11.0,20.0,215,-226.77682164672632,-1.0547759146359363
4,Serial_resp_independent_switching,249,8.0,4.0,17.0,10.0,221,-690.9829485625978,-3.1266196767538363
4,Serial_resp_independent_switching,251,8.0,5.0,19.0,40.0,202,-242.06794319827978,-1.1983561544469297
4,Serial_resp_independent_switching,255,8.0,6.0,23.0,20.0,204,-198.87423757775693,-0.9748737136164556
4,Serial_resp_independent_switching,256,8.0,6.0,24.0,80.0,226,-374.515469218621,-1.6571480938877035
4,Serial_resp_independent_switching,260,9.0,1.0,1.0,10.0,221,-104.75613731846806,-0.4740096711242899
4,Serial_resp_independent_switching,266,9.0,2.0,7.0,20.0,204,-154.30520758127972,-0.7563980763788222
