version,iteration,log_likelihood_before_m_step,log_likelihood_after_transition_update,log_likelihood_after_pi_update,log_likelihood_after_kappa_update,kappa_candidate_log_likelihood,final_iteration_log_likelihood,maximum_change_in_pi,maximum_change_in_transition,maximum_change_in_kappa,pi_step_delta,transition_step_delta,kappa_step_delta,first_decreasing_step,kappa_update_accepted,pi,transition_matrix,sensory_kappas,prior_kappas
approximate_kappa,199,-4535.504664297625,-4535.504662618532,-4535.504662618532,-4535.504661997473,-4535.504661997473,-4535.504661997473,2.2631208018708548e-10,1.1680990169277778e-07,5.222495715884179e-07,0.0,1.6790927475085482e-06,6.210593710420653e-07,none,True,"[0.05858353081517009, 0.9414164373686263, 3.181620364676722e-08]","[[0.587292848590472, 0.3862677355333247, 0.02643941587620305], [0.1630150879584879, 0.8347181991092175, 0.0022667129322946522], [0.22570965769736864, 2.5005486102121402e-06, 0.7742878417540212]]","{""0.06"": 3.318624393759924, ""0.12"": 5.86214988255021, ""0.24"": 15.20352564419594}","{""80"": 2.6946461582646895, ""40"": 9.856900289381226, ""20"": 39.90957632793226, ""10"": 71.79419755656437}"
approximate_kappa,200,-4535.504661997473,-4535.504660395374,-4535.504660395373,-4535.504659801136,-4535.504659801136,-4535.504659801136,2.1666113347862392e-10,1.1145399981100843e-07,4.969267397569865e-07,9.094947017729282e-13,1.6020985640352592e-06,5.942374627920799e-07,none,True,"[0.05858353059851373, 0.9414164375852875, 3.1816198793217995e-08]","[[0.5872928355744673, 0.38626775099589145, 0.026439413429641172], [0.16301508703407633, 0.8347182006722674, 0.002266712293656399], [0.22570975798145904, 2.3890946104011318e-06, 0.7742878529239307]]","{""0.06"": 3.3186244744666262, ""0.12"": 5.86214998428157, ""0.24"": 15.203525960074757}","{""80"": 2.694645982780018, ""40"": 9.856899792454486, ""20"": 39.90957612918912, ""10"": 71.79419758667639}"
approximate_kappa,201,-4535.504659801136,-4535.504658272503,-4535.504658272504,-4535.504657703967,-4535.504657703967,-4535.504657703967,2.0739876482878117e-10,1.0634371345093091e-07,4.7286812332458794e-07,-9.094947017729282e-13,1.5286332200048491e-06,5.685369615093805e-07,none,True,"[0.05858353039111948, 0.9414164377926862, 3.1816194162899094e-08]","[[0.5872928232087224, 0.3862677656928148, 0.02643941109846284], [0.16301508613289026, 0.8347182021822573, 0.0022667116848524523], [0.2257098536867586, 2.282750896950201e-06, 0.7742878635623444]]","{""0.06"": 3.3186245510548638, ""0.12"": 5.862150080843088, ""0.24"": 15.203526260775863}","{""80"": 2.6946458155149253, ""40"": 9.856899319586363, ""20"": 39.90957593903302, ""10"": 71.7941976130161}"
approximate_kappa,202,-4535.504657703967,-4535.504656245429,-4535.50465624543,-4535.504655701546,-4535.504655701546,-4535.504655701546,1.985114295166568e-10,1.014677754118667e-07,4.500077945834846e-07,-9.094947017729282e-13,1.4585375538445078e-06,5.438841981231235e-07,none,True,"[0.058583530192612664, 0.9414164379911977, 3.1816189745522027e-08]","[[0.5872928114594297, 0.38626777966343273, 0.0264394088771375], [0.16301508525529265, 0.8347182036402339, 0.0022667111044734406], [0.22570994502179795, 2.181283121538334e-06, 0.7742878736950806]]","{""0.06"": 3.3186246237447032, ""0.12"": 5.862150172509616, ""0.24"": 15.20352654704696}","{""80"": 2.694645656079533, ""40"": 9.856898869578568, ""20"": 39.90957575711029, ""10"": 71.79419763592458}"
approximate_kappa,203,-4535.504655701546,-4535.504654309887,-4535.504654309887,-4535.504653789624,-4535.504653789624,-4535.504653789624,1.8998469464293066e-10,9.68154356749212e-08,4.2828383328696873e-07,0.0,1.3916587704443373e-06,5.20262801728677e-07,none,True,"[0.05858353000263214, 0.9414164381811824, 3.1816185531274173e-08]","[[0.5872928002946272, 0.3862677929449663, 0.026439406760406625], [0.16301508440152435, 0.8347182050472979, 0.002266710551177707], [0.22571003218565022, 2.084467685863413e-06, 0.7742878833466639]]","{""0.06"": 3.318624692743761, ""0.12"": 5.862150259540468, ""0.24"": 15.203526819598077}","{""80"": 2.694645504102809, ""40"": 9.856898441294735, ""20"": 39.90957558307787, ""10"": 71.79419765574059}"
approximate_kappa,204,-4535.504653789624,-4535.504652461779,-4535.504652461779,-4535.50465196416,-4535.50465196416,-4535.50465196416,1.818063477543319e-10,9.237643763533456e-08,4.076374313655151e-07,0.0,1.3278449841891415e-06,4.976191121386364e-07,none,True,"[0.05858352982082972, 0.9414164383629887, 3.181618151079646e-08]","[[0.5872927896840994, 0.38626780557263224, 0.0264394047432683], [0.16301508357171932, 0.8347182064045926, 0.002266710023688029], [0.22571011536835658, 1.9920912482280784e-06, 0.7742878925403951]]","{""0.06"": 3.3186247582480144, ""0.12"": 5.86215034218057, ""0.24"": 15.203527079102386}","{""80"": 2.694645359231638, ""40"": 9.856898033657304, ""20"": 39.90957541660897, ""10"": 71.79419767275256}"
approximate_kappa,205,-4535.50465196416,-4535.504650697198,-4535.5046506971985,-4535.50465022126,-4535.50465022126,-4535.50465022126,1.7396351026377488e-10,8.814099542919583e-08,3.880131451694524e-07,-9.094947017729282e-13,1.26696249935776e-06,4.7593857743777335e-07,none,True,"[0.05858352964687018, 0.9414164385369522, 3.181617767516255e-08]","[[0.5872927795992678, 0.3862678175797658, 0.026439402820966327], [0.16301508276590973, 0.8347182077133017, 0.0022667095207883543], [0.22571019475133555, 1.9039502527988826e-06, 0.7742879012984116]]","{""0.06"": 3.3186248204424427, ""0.12"": 5.862150420661094, ""0.24"": 15.2035273261993}","{""80"": 2.694645221129932, ""40"": 9.856897645644159, ""20"": 39.90957525738529, ""10"": 71.79419768722143}"
approximate_kappa,206,-4535.50465022126,-4535.504649012394,-4535.504649012393,-4535.504648557245,-4535.504648557245,-4535.504648557245,1.66443081539569e-10,8.409977230477875e-08,3.693585508557362e-07,9.094947017729282e-13,1.2088657967979088e-06,4.55148438049946e-07,none,True,"[0.058583529480430704, 0.9414164387033953, 3.1816174015858536e-08]","[[0.5872927700130987, 0.38626782899792483, 0.026439400988976517], [0.16301508198404122, 0.8347182089746379, 0.0022667090413208526], [0.22571027050776674, 1.8198504804941038e-06, 0.7742879096417528]]","{""0.06"": 3.3186248795016633, ""0.12"": 5.862150495200456, ""0.24"": 15.203527561495884}","{""80"": 2.6946450894777785, ""40"": 9.856897276285608, ""20"": 39.90957510510622, ""10"": 71.79419769940587}"
approximate_kappa,207,-4535.504648557245,-4535.504647403805,-4535.504647403805,-4535.504646968552,-4535.504646968552,-4535.504646968552,1.5923373730686308e-10,8.024385998949336e-08,3.5162385181308764e-07,0.0,1.153439370682463e-06,4.352532414486632e-07,none,True,"[0.058583529321200395, 0.941416438862629, 3.181617052476384e-08]","[[0.5872927609000207, 0.38626783985698426, 0.026439399242995064], [0.16301508122598804, 0.834718210189829, 0.0022667085841830874], [0.225710342802966, 1.7396066205046105e-06, 0.7742879175904134]]","{""0.06"": 3.3186249355906305, ""0.12"": 5.8621505660049555, ""0.24"": 15.203527785568312}","{""80"": 2.6946449639706476, ""40"": 9.856896924661756, ""20"": 39.90957495947821, ""10"": 71.79419770953018}"
approximate_kappa,208,-4535.504646968552,-4535.504645868004,-4535.504645868004,-4535.504645451816,-4535.504645451816,-4535.504645451816,1.523237092015961e-10,7.656475900664052e-08,3.347621504445897e-07,0.0,1.1005477063008584e-06,4.1618841351009905e-07,none,True,"[0.05858352916888021, 0.9414164390149528, 3.181616719413291e-08]","[[0.587292752235835, 0.38626785018523696, 0.026439397578928006], [0.16301508049155686, 0.8347182113601178, 0.0022667081483252515], [0.22571041179474113, 1.66304186149797e-06, 0.7742879251633974]]","{""0.06"": 3.3186249888651287, ""0.12"": 5.862150633269551, ""0.24"": 15.203527998964018}","{""80"": 2.6946448443186344, ""40"": 9.856896589899605, ""20"": 39.90957482022187, ""10"": 71.79419771779583}"
approximate_kappa,209,-4535.504645451816,-4535.504644401727,-4535.50464440173,-4535.504644003793,-4535.504644003793,-4535.504644003793,1.457007847704972e-10,7.305435989826057e-08,3.187287891392998e-07,-2.7284841053187847e-12,1.0500889402464963e-06,3.9793667383491993e-07,none,True,"[0.058583529023182354, 0.9414164391606535, 3.181616401657792e-08]","[[0.5872927439976403, 0.3862678600094794, 0.026439395992880227], [0.163015079780495, 0.8347182124867575, 0.0022667077327476297], [0.22571047763372787, 1.5899875015997094e-06, 0.7742879323787705]]","{""0.06"": 3.3186250394723316, ""0.12"": 5.862150697178444, ""0.24"": 15.20352820220241}","{""80"": 2.6946447302457344, ""40"": 9.856896271170816, ""20"": 39.909574687066986, ""10"": 71.79419772439277}"
approximate_kappa,210,-4535.504644003793,-4535.504643001855,-4535.504643001854,-4535.504642621402,-4535.504642621402,-4535.504642621402,1.393553050732521e-10,6.970492531199582e-08,3.0348170021454735e-07,9.094947017729282e-13,1.001938471745234e-06,3.804516381933354e-07,none,True,"[0.05858352888383015, 0.9414164393000088, 3.1816160985052066e-08]","[[0.5872927361637548, 0.3862678693550998, 0.026439394481145462], [0.16301507909249668, 0.8347182135710052, 0.0022667073364981026], [0.22571054046371897, 1.5202825762877136e-06, 0.7742879392537048]]","{""0.06"": 3.318625087551313, ""0.12"": 5.862150757905776, ""0.24"": 15.20352839577713}","{""80"": 2.694644621489169, ""40"": 9.856895967689116, ""20"": 39.909574559755384, ""10"": 71.79419772950415}"
approximate_kappa,211,-4535.504642621402,-4535.5046416654,-4535.5046416653995,-4535.504641301689,-4535.504641301689,-4535.504641301689,1.3327550174579983e-10,6.650907291209863e-08,2.8898126913645683e-07,9.094947017729282e-13,9.56001713348087e-07,3.637105692178011e-07,none,True,"[0.05858352875055762, 0.9414164394332843, 3.1816158092833874e-08]","[[0.5872927287136596, 0.3862678782461434, 0.026439393040197157], [0.1630150784272189, 0.8347182146141112, 0.0022667069586699497], [0.22571060042196506, 1.453773503375615e-06, 0.7742879458045315]]","{""0.06"": 3.3186251332335353, ""0.12"": 5.862150815616277, ""0.24"": 15.203528580156876}","{""80"": 2.694644517798725, ""40"": 9.856895678707847, ""20"": 39.909574438038796, ""10"": 71.79419773327645}"
approximate_kappa,212,-4535.504641301689,-4535.50464038952,-4535.504640389521,-4535.504640041822,-4535.504640041822,-4535.504640041822,1.274511607363138e-10,6.34597590765842e-08,2.7518927581127173e-07,-9.094947017729282e-13,9.121686161961406e-07,3.476989149930887e-07,none,True,"[0.05858352862310902, 0.9414164395607355, 3.1816155333511975e-08]","[[0.5872927216279182, 0.38626788670540224, 0.026439391666679427], [0.16301507778427854, 0.8347182156173221, 0.002266706598399525], [0.2257106576394822, 1.3903137442990307e-06, 0.7742879520467736]]","{""0.06"": 3.318625176643259, ""0.12"": 5.862150870465547, ""0.24"": 15.203528755787664}","{""80"": 2.6946444189361456, ""40"": 9.856895403518571, ""20"": 39.90957432167744, ""10"": 71.794197735847}"
approximate_kappa,213,-4535.504640041822,-4535.504639171478,-4535.504639171478,-4535.504638839122,-4535.504638839122,-4535.504638839122,1.2187306719368962e-10,6.055026334432207e-08,2.620702872491165e-07,0.0,8.703445928404108e-07,3.323557393741794e-07,none,True,"[0.05858352850123879, 0.9414164396826086, 3.181615270097086e-08]","[[0.5872927148881236, 0.38626789475447765, 0.02643939035739879], [0.16301507716325764, 0.8347182165818782, 0.0022667062548641843], [0.22571071224132083, 1.3297634809547087e-06, 0.7742879579951982]]","{""0.06"": 3.3186252178979534, ""0.12"": 5.862150922600886, ""0.24"": 15.203528923092513}","{""80"": 2.694644324674552, ""40"": 9.856895141448284, ""20"": 39.90957421044495, ""10"": 71.79419773736463}"
approximate_kappa,214,-4535.504638839122,-4535.5046380086815,-4535.5046380086815,-4535.504637691006,-4535.504637691006,-4535.504637691006,1.165305629768909e-10,5.777417357720289e-08,2.495903093091556e-07,0.0,8.304405128001235e-07,3.1767558539286256e-07,none,True,"[0.05858352838471074, 0.9414164397991391, 3.181615018937702e-08]","[[0.5872927084768429, 0.38626790241384196, 0.026439389109315172], [0.16301507656371741, 0.8347182175090022, 0.0022667059272803505], [0.22571076434684847, 1.2719893073775058e-06, 0.774287963663844]]","{""0.06"": 3.3186252571087462, ""0.12"": 5.862150972161596, ""0.24"": 15.203529082473297}","{""80"": 2.694644234797877, ""40"": 9.856894891857975, ""20"": 39.909574104119955, ""10"": 71.79419773793231}"
approximate_kappa,215,-4535.504637691006,-4535.504636898641,-4535.504636898641,-4535.504636595004,-4535.504636595004,-4535.504636595004,1.1141476630172065e-10,5.51253718047221e-08,2.3771728407950832e-07,0.0,7.923645171103999e-07,3.036375346709974e-07,none,True,"[0.05858352827329831, 0.9414164399105539, 3.181614779316616e-08]","[[0.5872927023775527, 0.3862679097029119, 0.026439387919535394], [0.16301507598519316, 0.8347182183999053, 0.0022667056149016083], [0.22571081406999527, 1.2168639355727837e-06, 0.7742879690660691]]","{""0.06"": 3.3186252943807233, ""0.12"": 5.862151019279472, ""0.24"": 15.203529234312695}","{""80"": 2.6946441491003403, ""40"": 9.85689465414069, ""20"": 39.909574002491645, ""10"": 71.79419773766907}"
approximate_kappa,216,-4535.504636595004,-4535.504635838972,-4535.504635838973,-4535.504635548777,-4535.504635548777,-4535.504635548777,1.0651657333937692e-10,5.259802071934225e-08,2.2642074348766528e-07,-9.094947017729282e-13,7.56032022763975e-07,2.901961124734953e-07,none,True,"[0.058583528166783874, 0.9414164400170705, 3.1816145507030344e-08]","[[0.5872926965746058, 0.3862679166400892, 0.026439386785304983], [0.1630150754272053, 0.8347182192557778, 0.0022667053170168645], [0.22571086151951114, 1.1642659148534414e-06, 0.774287974214574]]","{""0.06"": 3.3186253298133224, ""0.12"": 5.862151064079318, ""0.24"": 15.203529378973677}","{""80"": 2.694644067385959, ""40"": 9.856894427719947, ""20"": 39.90957390535986, ""10"": 71.79419773666876}"
approximate_kappa,217,-4535.504635548777,-4535.504634827405,-4535.504634827405,-4535.504634550074,-4535.504634550074,-4535.504634550074,1.0182787946177996e-10,5.018655079254171e-08,2.1567187147297773e-07,0.0,7.213711796794087e-07,2.7733130991691723e-07,none,True,"[0.05858352806495849, 0.9414164401188984, 3.1816143325906555e-08]","[[0.5872926910531635, 0.38626792324283377, 0.026439385704002703], [0.16301507488925912, 0.8347182200777923, 0.002266705032948683], [0.22571090679919084, 1.1140793640608997e-06, 0.7742879791214451]]","{""0.06"": 3.3186253635006278, ""0.12"": 5.862151106679148, ""0.24"": 15.20352951680166}","{""80"": 2.694643989468051, ""40"": 9.856894212048076, ""20"": 39.90957381252796, ""10"": 71.79419773502754}"
optimized_kappa,1,-6404.258574575673,-6235.6103640905285,-6230.413950735506,-4888.235405145603,-4888.235405145603,-4888.235405145603,0.20509976724531986,0.06775046956401654,20.7883264070406,5.196413355022742,168.64821048514477,1342.1785455899026,none,True,"[0.41475553929717685, 0.5550997672453198, 0.030144693457503348]","[[0.8000617831488867, 0.16863959317994784, 0.03129862367116544], [0.11251657075284538, 0.8677504695640166, 0.019732959683138016], [0.4478792911615397, 0.41599742762743125, 0.13612328121102907]]","{""0.06"": 2.148619940250842, ""0.12"": 4.93163958435666, ""0.24"": 17.25608202557849}","{""80"": 1.5832258957138357, ""40"": 4.171543530827336, ""20"": 15.99736202034803, ""10"": 50.7883264070406}"
optimized_kappa,2,-4888.235405145603,-4792.693013169498,-4785.712808108781,-4640.959630570598,-4640.959630570598,-4640.959630570598,0.250707691172135,0.05377213519721305,8.905066505659583,6.9802050607167985,95.54239197610514,144.75317753818308,none,True,"[0.1832491731850767, 0.8058074584174548, 0.010943368397468558]","[[0.7537379764958492, 0.2224117283771609, 0.02385029512698989], [0.08374273326969943, 0.9071891122128699, 0.009068154517430739], [0.4406853059454193, 0.4300352595063076, 0.12927943454827304]]","{""0.06"": 2.399680846183561, ""0.12"": 5.425625942831272, ""0.24"": 16.40760069079219}","{""80"": 2.0042985848398547, ""40"": 6.18684572556749, ""20"": 21.603583894365485, ""10"": 59.69339291270018}"
optimized_kappa,3,-4640.959630570598,-4630.931903620293,-4629.367941282011,-4608.55805318444,-4608.55805318444,-4608.55805318444,0.09097920805778348,0.061312388279820274,2.885096966746268,1.563962338282181,10.027726950304896,20.809888097571275,none,True,"[0.09880760143405982, 0.8967866664752383, 0.0044057320907017914]","[[0.7385181855033817, 0.23997465224959635, 0.02150716224702205], [0.08299576018699426, 0.9107939812843009, 0.006210258528704883], [0.4628321244670157, 0.36872287122648734, 0.16844500430649706]]","{""0.06"": 2.4824255625291567, ""0.12"": 5.515682551213295, ""0.24"": 15.601101607162155}","{""80"": 2.0977970835940782, ""40"": 7.1637203004298335, ""20"": 24.488680861111753, ""10"": 61.90340683899896}"
optimized_kappa,4,-4608.55805318444,-4601.486914890152,-4601.206795088582,-4594.090546071133,-4594.090546071133,-4594.090546071133,0.029607350566215218,0.07299379355440072,1.787637006794263,0.2801198015695263,7.0711382942881755,7.116249017449263,none,True,"[0.07137257771781041, 0.9263940170414535, 0.0022334052407360343]","[[0.7309640849721458, 0.2481707590575129, 0.020865155970341345], [0.08773189485108407, 0.907306576845668, 0.004961528303247913], [0.47234036296207915, 0.2957290776720866, 0.2319305593658342]]","{""0.06"": 2.529877073553977, ""0.12"": 5.472877654101106, ""0.24"": 15.126998514726038}","{""80"": 2.1218694930658515, ""40"": 7.7840394456128745, ""20"": 26.276317867906016, ""10"": 62.69253372676592}"
optimized_kappa,5,-4594.090546071133,-4587.061551398176,-4587.00523989723,-4583.249861463558,-4583.249861463558,-4583.249861463558,0.01057488843186194,0.07977396272821827,1.2611449139661381,0.05631150094541226,7.028994672957197,3.7553784336723766,none,True,"[0.06180710573832937, 0.9369689054733155, 0.0012239887883550551]","[[0.7237786759631551, 0.255348318172706, 0.02087300586413886], [0.09296391227210649, 0.9028100202320424, 0.004226067495851158], [0.459309509063547, 0.2289859688424006, 0.31170452209405247]]","{""0.06"": 2.5746251221167267, ""0.12"": 5.41511318722963, ""0.24"": 14.894698247722905}","{""80"": 2.1415058208055355, ""40"": 8.258788384728899, ""20"": 27.537462781872154, ""10"": 63.24057837802965}"
